step,samples,episode,epoch,loss,grad_norm,learning_rate,update_s,data_s,samples_per_s,memory_gb
17280,34560,55,0.68,0.108,4.475,1.1e-05,0.443,0.002,4,34.87
17290,34580,55,0.68,0.089,3.878,1.1e-05,0.460,0.002,4,34.87
17300,34600,55,0.68,0.108,4.061,1.1e-05,0.443,0.002,4,34.87
17310,34620,55,0.68,0.120,5.092,1.1e-05,0.463,0.002,4,34.87
17320,34640,55,0.68,0.160,6.179,1.1e-05,0.474,0.002,4,34.87
17330,34660,55,0.69,0.089,3.688,1.1e-05,0.483,0.002,4,34.87
17340,34680,55,0.69,0.096,3.823,1.1e-05,0.465,0.002,4,34.87
17350,34700,55,0.69,0.099,4.448,1.1e-05,0.474,0.002,4,34.87
17360,34720,55,0.69,0.167,6.023,1.1e-05,0.492,0.002,4,34.87
17370,34740,55,0.69,0.074,3.288,1.1e-05,0.469,0.002,4,34.87
17380,34760,55,0.69,0.067,3.309,1.1e-05,0.464,0.002,4,34.87
17390,34780,55,0.69,0.093,4.258,1.1e-05,0.461,0.002,4,34.87
17400,34800,55,0.69,0.190,6.602,1.1e-05,0.457,0.002,4,34.87
17410,34820,55,0.69,0.140,4.387,1.1e-05,0.437,0.002,5,34.87
17420,34840,55,0.69,0.130,5.158,1.1e-05,0.436,0.002,5,34.87
17430,34860,55,0.69,0.097,4.368,1.1e-05,0.453,0.002,4,34.87
17440,34880,55,0.69,0.128,5.617,1.1e-05,0.434,0.002,5,34.87
17450,34900,55,0.69,0.104,3.801,1.1e-05,0.441,0.002,5,34.87
17460,34920,55,0.69,0.081,3.489,1.1e-05,0.441,0.002,5,34.87
17470,34940,55,0.69,0.084,3.568,1.1e-05,0.456,0.002,4,34.87
17480,34960,55,0.69,0.086,4.068,1.1e-05,0.440,0.002,5,34.87
17490,34980,55,0.69,0.122,4.756,1.1e-05,0.443,0.002,4,34.87
17500,35000,55,0.69,0.092,3.811,1.1e-05,0.456,0.002,4,34.87
17510,35020,55,0.69,0.070,3.797,1.1e-05,0.440,0.002,5,34.87
17520,35040,55,0.69,0.109,5.147,1.1e-05,0.442,0.002,5,34.87
17530,35060,55,0.69,0.142,4.327,1.1e-05,0.441,0.002,5,34.87
17540,35080,55,0.69,0.137,6.152,1.1e-05,0.454,0.002,4,34.87
17550,35100,55,0.69,0.135,4.725,1.1e-05,0.442,0.002,5,34.87
17560,35120,56,0.69,0.112,4.743,1.1e-05,0.446,0.002,4,34.87
17570,35140,56,0.69,0.118,4.469,1.1e-05,0.453,0.002,4,34.87
17580,35160,56,0.69,0.084,3.595,1.1e-05,0.461,0.002,4,34.87
17590,35180,56,0.70,0.119,5.211,1.1e-05,0.443,0.002,4,34.87
17600,35200,56,0.70,0.081,3.723,1.1e-05,0.440,0.002,5,34.87
17610,35220,56,0.70,0.104,4.052,1.1e-05,0.452,0.002,4,34.87
17620,35240,56,0.70,0.069,3.251,1.1e-05,0.439,0.002,5,34.87
17630,35260,56,0.70,0.105,4.911,1.1e-05,0.440,0.002,5,34.87
17640,35280,56,0.70,0.109,5.170,1.1e-05,0.446,0.002,4,34.87
17650,35300,56,0.70,0.095,4.356,1.1e-05,0.461,0.002,4,34.87
17660,35320,56,0.70,0.073,3.419,1.1e-05,0.439,0.002,5,34.87
17670,35340,56,0.70,0.095,4.170,1.1e-05,0.436,0.002,5,34.87
17680,35360,56,0.70,0.142,4.987,1.1e-05,0.447,0.002,4,34.87
17690,35380,56,0.70,0.091,4.275,1.1e-05,0.432,0.002,5,34.87
17700,35400,56,0.70,0.085,3.822,1.1e-05,0.432,0.002,5,34.87
17710,35420,56,0.70,0.085,3.640,1.1e-05,0.431,0.002,5,34.87
17720,35440,56,0.70,0.120,4.643,1.1e-05,0.444,0.002,4,34.87
17730,35460,56,0.70,0.065,3.458,1.1e-05,0.430,0.002,5,34.87
17740,35480,56,0.70,0.082,3.528,1.1e-05,0.436,0.002,5,34.87
17750,35500,56,0.70,0.095,4.670,1.1e-05,0.475,0.002,4,34.87
17760,35520,56,0.70,0.071,3.599,1.1e-05,0.458,0.003,4,34.87
17770,35540,56,0.70,0.108,5.147,1.1e-05,0.462,0.003,4,34.87
17780,35560,56,0.70,0.179,11.016,1.1e-05,0.458,0.002,4,34.87
17790,35580,56,0.70,0.074,3.534,1.1e-05,0.452,0.002,4,34.87
17800,35600,56,0.70,0.092,4.065,1.1e-05,0.436,0.002,5,34.87
17810,35620,56,0.70,0.098,4.039,1.0e-05,0.440,0.002,5,34.87
17820,35640,56,0.70,0.148,5.098,1.0e-05,0.463,0.002,4,34.87
17830,35660,56,0.70,0.109,4.024,1.0e-05,0.435,0.002,5,34.87
17840,35680,56,0.71,0.202,6.337,1.0e-05,0.440,0.002,5,34.87
17850,35700,56,0.71,0.166,5.567,1.0e-05,0.444,0.002,4,34.87
17860,35720,56,0.71,0.091,4.237,1.0e-05,0.445,0.002,4,34.87
17870,35740,57,0.71,0.217,8.048,1.0e-05,0.435,0.002,5,34.87
17880,35760,57,0.71,0.081,3.296,1.0e-05,0.443,0.002,4,34.87
17890,35780,57,0.71,0.127,4.907,1.0e-05,0.455,0.002,4,34.87
17900,35800,57,0.71,0.080,3.458,1.0e-05,0.438,0.002,5,34.87
17910,35820,57,0.71,0.107,4.486,1.0e-05,0.438,0.002,5,34.87
17920,35840,57,0.71,0.074,3.675,1.0e-05,0.442,0.002,5,34.87
17930,35860,57,0.71,0.053,2.562,1.0e-05,0.458,0.002,4,34.87
17940,35880,57,0.71,0.099,4.271,1.0e-05,0.441,0.002,5,34.87
17950,35900,57,0.71,0.167,5.484,1.0e-05,0.445,0.002,4,34.87
17960,35920,57,0.71,0.099,4.553,1.0e-05,0.454,0.002,4,34.87
17970,35940,57,0.71,0.160,5.522,1.0e-05,0.438,0.002,5,34.87
17980,35960,57,0.71,0.100,3.534,1.0e-05,0.438,0.002,5,34.87
17990,35980,57,0.71,0.067,3.627,1.0e-05,0.443,0.002,4,34.87
18000,36000,57,0.71,0.094,3.541,1.0e-05,0.458,0.002,4,34.87
18010,36020,57,0.71,0.094,3.582,1.0e-05,0.436,0.002,5,34.87
18020,36040,57,0.71,0.116,5.187,1.0e-05,0.436,0.002,5,34.87
18030,36060,57,0.71,0.084,3.397,1.0e-05,0.444,0.002,4,34.87
18040,36080,57,0.71,0.096,4.162,1.0e-05,0.458,0.002,4,34.87
18050,36100,57,0.71,0.066,3.860,1.0e-05,0.443,0.002,4,34.87
18060,36120,57,0.71,0.122,5.473,1.0e-05,0.437,0.002,5,34.87
18070,36140,57,0.71,0.087,3.670,1.0e-05,0.455,0.002,4,34.87
18080,36160,57,0.71,0.073,3.702,1.0e-05,0.444,0.002,4,34.87
18090,36180,57,0.72,0.106,4.608,1.0e-05,0.436,0.002,5,34.87
18100,36200,57,0.72,0.118,4.723,1.0e-05,0.435,0.002,5,34.87
18110,36220,57,0.72,0.084,3.071,1.0e-05,0.458,0.002,4,34.87
18120,36240,57,0.72,0.240,6.773,1.0e-05,0.439,0.002,5,34.87
18130,36260,57,0.72,0.086,4.034,1.0e-05,0.442,0.002,5,34.87
18140,36280,57,0.72,0.080,3.176,1.0e-05,0.458,0.002,4,34.87
18150,36300,57,0.72,0.046,2.988,1.0e-05,0.439,0.002,5,34.87
18160,36320,57,0.72,0.111,5.224,1.0e-05,0.447,0.002,4,34.87
18170,36340,57,0.72,0.076,3.497,1.0e-05,0.449,0.002,4,34.87
18180,36360,57,0.72,0.069,3.273,1.0e-05,0.450,0.002,4,34.87
18190,36380,58,0.72,0.080,3.710,1.0e-05,0.447,0.002,4,34.87
18200,36400,58,0.72,0.134,4.924,1.0e-05,0.443,0.002,4,34.87
18210,36420,58,0.72,0.112,4.804,1.0e-05,0.459,0.002,4,34.87
18220,36440,58,0.72,0.087,3.894,1.0e-05,0.442,0.002,5,34.87
18230,36460,58,0.72,0.102,3.509,1.0e-05,0.443,0.002,4,34.87
18240,36480,58,0.72,0.087,4.156,1.0e-05,0.444,0.002,4,34.87
18250,36500,58,0.72,0.107,4.434,1.0e-05,0.453,0.002,4,34.87
18260,36520,58,0.72,0.067,3.386,1.0e-05,0.440,0.002,5,34.87
18270,36540,58,0.72,0.063,3.052,1.0e-05,0.449,0.002,4,34.87
18280,36560,58,0.72,0.107,4.202,1.0e-05,0.460,0.002,4,34.87
18290,36580,58,0.72,0.109,5.225,1.0e-05,0.436,0.002,5,34.87
18300,36600,58,0.72,0.084,4.193,9.9e-06,0.438,0.002,5,34.87
18310,36620,58,0.72,0.125,4.381,9.9e-06,0.437,0.002,5,34.87
18320,36640,58,0.72,0.081,3.614,9.9e-06,0.448,0.002,4,34.87
18330,36660,58,0.72,0.106,4.675,9.9e-06,0.437,0.002,5,34.87
18340,36680,58,0.72,0.111,5.192,9.9e-06,0.438,0.002,5,34.87
18350,36700,58,0.73,0.133,7.649,9.9e-06,0.427,0.002,5,34.87
18360,36720,58,0.73,0.091,3.761,9.9e-06,0.441,0.002,5,34.87
18370,36740,58,0.73,0.125,4.513,9.9e-06,0.432,0.002,5,34.87
18380,36760,58,0.73,0.149,5.158,9.9e-06,0.440,0.002,5,34.87
18390,36780,58,0.73,0.084,3.819,9.8e-06,0.453,0.002,4,34.87
18400,36800,58,0.73,0.102,4.599,9.8e-06,0.429,0.002,5,34.87
18410,36820,58,0.73,0.093,3.944,9.8e-06,0.436,0.002,5,34.87
18420,36840,58,0.73,0.130,4.772,9.8e-06,0.436,0.002,5,34.87
18430,36860,58,0.73,0.117,4.760,9.8e-06,0.456,0.002,4,34.87
18440,36880,58,0.73,0.146,5.236,9.8e-06,0.430,0.002,5,34.87
18450,36900,58,0.73,0.109,4.335,9.8e-06,0.442,0.002,5,34.87
18460,36920,58,0.73,0.107,4.489,9.8e-06,0.454,0.002,4,34.87
18470,36940,58,0.73,0.110,4.877,9.8e-06,0.426,0.002,5,34.87
18480,36960,58,0.73,0.043,2.711,9.7e-06,0.433,0.002,5,34.87
18490,36980,58,0.73,0.140,4.675,9.7e-06,0.439,0.002,5,34.87
18500,37000,59,0.73,0.136,5.501,9.7e-06,0.457,0.002,4,34.87
18510,37020,59,0.73,0.117,4.247,9.7e-06,0.445,0.002,4,34.87
18520,37040,59,0.73,0.137,5.418,9.7e-06,0.441,0.002,5,34.87
18530,37060,59,0.73,0.118,5.559,9.7e-06,0.463,0.002,4,34.87
18540,37080,59,0.73,0.120,4.302,9.7e-06,0.438,0.002,5,34.87
18550,37100,59,0.73,0.057,2.713,9.7e-06,0.443,0.002,4,34.87
18560,37120,59,0.73,0.121,4.803,9.7e-06,0.464,0.002,4,34.87
18570,37140,59,0.73,0.077,3.982,9.6e-06,0.492,0.002,4,34.87
18580,37160,59,0.73,0.085,4.459,9.6e-06,0.439,0.002,5,34.87
18590,37180,59,0.73,0.133,5.674,9.6e-06,0.440,0.002,5,34.87
18600,37200,59,0.74,0.085,4.000,9.6e-06,0.453,0.002,4,34.87
18610,37220,59,0.74,0.093,3.635,9.6e-06,0.438,0.002,5,34.87
18620,37240,59,0.74,0.096,4.644,9.6e-06,0.471,0.002,4,34.87
18630,37260,59,0.74,0.089,3.259,9.6e-06,0.475,0.002,4,34.87
18640,37280,59,0.74,0.059,3.034,9.6e-06,0.511,0.002,4,34.87
18650,37300,59,0.74,0.093,4.555,9.6e-06,0.469,0.002,4,34.87
18660,37320,59,0.74,0.092,4.075,9.5e-06,0.469,0.002,4,34.87
18670,37340,59,0.74,0.125,4.700,9.5e-06,0.505,0.002,4,34.87
18680,37360,59,0.74,0.140,6.650,9.5e-06,0.475,0.002,4,34.87
18690,37380,59,0.74,0.104,4.794,9.5e-06,0.465,0.002,4,34.87
18700,37400,59,0.74,0.097,4.254,9.5e-06,0.471,0.002,4,34.87
18710,37420,59,0.74,0.066,3.530,9.5e-06,0.484,0.002,4,34.87
18720,37440,59,0.74,0.070,3.187,9.5e-06,0.479,0.002,4,34.87
18730,37460,59,0.74,0.089,4.330,9.5e-06,0.468,0.002,4,34.87
18740,37480,59,0.74,0.091,4.279,9.5e-06,0.488,0.002,4,34.87
18750,37500,59,0.74,0.108,4.683,9.4e-06,0.477,0.002,4,34.87
18760,37520,59,0.74,0.123,5.259,9.4e-06,0.474,0.002,4,34.87
18770,37540,59,0.74,0.090,3.788,9.4e-06,0.466,0.002,4,34.87
18780,37560,59,0.74,0.093,3.233,9.4e-06,0.487,0.002,4,34.87
18790,37580,59,0.74,0.101,4.471,9.4e-06,0.467,0.002,4,34.87
18800,37600,59,0.74,0.124,5.062,9.4e-06,0.479,0.002,4,34.87
18810,37620,59,0.74,0.136,6.177,9.4e-06,0.464,0.002,4,34.87
18820,37640,60,0.74,0.111,4.835,9.4e-06,0.495,0.002,4,34.87
18830,37660,60,0.74,0.092,4.509,9.4e-06,0.483,0.002,4,34.87
18840,37680,60,0.74,0.100,4.019,9.4e-06,0.478,0.002,4,34.87
18850,37700,60,0.75,0.078,3.517,9.3e-06,0.477,0.002,4,34.87
18860,37720,60,0.75,0.073,3.302,9.3e-06,0.466,0.002,4,34.87
18870,37740,60,0.75,0.107,4.395,9.3e-06,0.440,0.002,5,34.87
18880,37760,60,0.75,0.079,4.099,9.3e-06,0.441,0.002,5,34.87
18890,37780,60,0.75,0.072,3.799,9.3e-06,0.460,0.002,4,34.87
18900,37800,60,0.75,0.083,3.940,9.3e-06,0.433,0.002,5,34.87
18910,37820,60,0.75,0.093,3.702,9.3e-06,0.437,0.002,5,34.87
18920,37840,60,0.75,0.097,4.755,9.3e-06,0.453,0.002,4,34.87
18930,37860,60,0.75,0.122,4.367,9.3e-06,0.438,0.002,5,34.87
18940,37880,60,0.75,0.132,5.316,9.2e-06,0.430,0.002,5,34.87
18950,37900,60,0.75,0.288,7.067,9.2e-06,0.428,0.002,5,34.87
18960,37920,60,0.75,0.084,3.478,9.2e-06,0.451,0.002,4,34.87
18970,37940,60,0.75,0.065,3.796,9.2e-06,0.439,0.002,5,34.87
18980,37960,60,0.75,0.093,3.743,9.2e-06,0.436,0.002,5,34.87
18990,37980,60,0.75,0.124,4.739,9.2e-06,0.485,0.003,4,34.87
19000,38000,60,0.75,0.096,3.915,9.2e-06,0.470,0.003,4,34.87
19010,38020,60,0.75,0.059,3.633,9.2e-06,0.444,0.002,4,34.87
19020,38040,60,0.75,0.121,4.386,9.2e-06,0.448,0.002,4,34.87
19030,38060,60,0.75,0.065,3.232,9.1e-06,0.458,0.002,4,34.87
19040,38080,60,0.75,0.094,4.058,9.1e-06,0.447,0.002,4,34.87
19050,38100,60,0.75,0.114,4.351,9.1e-06,0.443,0.002,4,34.87
19060,38120,60,0.75,0.096,4.027,9.1e-06,0.459,0.002,4,34.87
19070,38140,60,0.75,0.150,6.976,9.1e-06,0.441,0.002,5,34.87
19080,38160,60,0.75,0.076,2.979,9.1e-06,0.438,0.002,5,34.87
19090,38180,60,0.75,0.177,6.409,9.1e-06,0.437,0.002,5,34.87
19100,38200,60,0.76,0.057,3.125,9.1e-06,0.451,0.002,4,34.87
19110,38220,60,0.76,0.079,3.441,9.1e-06,0.434,0.002,5,34.87
19120,38240,60,0.76,0.091,3.685,9.1e-06,0.439,0.002,5,34.87
19130,38260,60,0.76,0.093,4.408,9.0e-06,0.441,0.002,5,34.87
19140,38280,61,0.76,0.133,5.409,9.0e-06,0.457,0.002,4,34.87
19150,38300,61,0.76,0.101,3.934,9.0e-06,0.441,0.002,5,34.87
19160,38320,61,0.76,0.057,2.779,9.0e-06,0.437,0.002,5,34.87
19170,38340,61,0.76,0.098,3.707,9.0e-06,0.461,0.002,4,34.87
19180,38360,61,0.76,0.110,4.853,9.0e-06,0.438,0.002,5,34.87
19190,38380,61,0.76,0.077,3.699,9.0e-06,0.435,0.002,5,34.87
19200,38400,61,0.76,0.113,4.941,9.0e-06,0.439,0.002,5,34.87
19210,38420,61,0.76,0.056,3.235,9.0e-06,0.458,0.002,4,34.87
19220,38440,61,0.76,0.093,3.373,8.9e-06,0.439,0.002,5,34.87
19230,38460,61,0.76,0.087,3.826,8.9e-06,0.438,0.002,5,34.87
19240,38480,61,0.76,0.079,4.119,8.9e-06,0.457,0.002,4,34.87
19250,38500,61,0.76,0.133,4.184,8.9e-06,0.436,0.002,5,34.87
19260,38520,61,0.76,0.141,5.512,8.9e-06,0.436,0.002,5,34.87
19270,38540,61,0.76,0.063,3.031,8.9e-06,0.436,0.002,5,34.87
19280,38560,61,0.76,0.093,3.726,8.9e-06,0.458,0.002,4,34.87
19290,38580,61,0.76,0.125,4.647,8.9e-06,0.436,0.002,5,34.87
19300,38600,61,0.76,0.105,4.688,8.9e-06,0.432,0.002,5,34.87
19310,38620,61,0.76,0.076,3.551,8.8e-06,0.451,0.002,4,34.87
19320,38640,61,0.76,0.116,5.013,8.8e-06,0.430,0.002,5,34.87
19330,38660,61,0.76,0.110,5.529,8.8e-06,0.436,0.002,5,34.87
19340,38680,61,0.76,0.108,4.654,8.8e-06,0.436,0.002,5,34.87
19350,38700,61,0.76,0.070,3.464,8.8e-06,0.450,0.002,4,34.87
19360,38720,61,0.77,0.046,2.876,8.8e-06,0.433,0.002,5,34.87
19370,38740,61,0.77,0.094,4.024,8.8e-06,0.434,0.002,5,34.87
19380,38760,61,0.77,0.126,5.447,8.8e-06,0.448,0.002,4,34.87
19390,38780,61,0.77,0.121,4.798,8.8e-06,0.437,0.002,5,34.87
19400,38800,61,0.77,0.092,3.598,8.8e-06,0.432,0.002,5,34.87
19410,38820,61,0.77,0.106,3.827,8.7e-06,0.433,0.002,5,34.87
19420,38840,61,0.77,0.142,5.295,8.7e-06,0.453,0.002,4,34.87
19430,38860,61,0.77,0.164,6.253,8.7e-06,0.435,0.002,5,34.87
19440,38880,61,0.77,0.083,3.885,8.7e-06,0.438,0.002,5,34.87
19450,38900,62,0.77,0.093,4.269,8.7e-06,0.455,0.002,4,34.87
19460,38920,62,0.77,0.078,3.633,8.7e-06,0.433,0.002,5,34.87
19470,38940,62,0.77,0.125,5.125,8.7e-06,0.433,0.002,5,34.87
19480,38960,62,0.77,0.137,4.831,8.7e-06,0.437,0.002,5,34.87
19490,38980,62,0.77,0.089,3.667,8.7e-06,0.450,0.002,4,34.87
19500,39000,62,0.77,0.110,4.087,8.6e-06,0.432,0.002,5,34.87
19510,39020,62,0.77,0.067,3.587,8.6e-06,0.441,0.002,5,34.87
19520,39040,62,0.77,0.073,3.783,8.6e-06,0.437,0.002,5,34.87
19530,39060,62,0.77,0.100,4.407,8.6e-06,0.453,0.002,4,34.87
19540,39080,62,0.77,0.133,4.716,8.6e-06,0.441,0.002,5,34.87
19550,39100,62,0.77,0.111,5.353,8.6e-06,0.436,0.002,5,34.87
19560,39120,62,0.77,0.134,4.036,8.6e-06,0.454,0.002,4,34.87
19570,39140,62,0.77,0.067,3.135,8.6e-06,0.432,0.002,5,34.87
19580,39160,62,0.77,0.098,4.455,8.6e-06,0.435,0.002,5,34.87
19590,39180,62,0.77,0.111,4.424,8.6e-06,0.433,0.002,5,34.87
19600,39200,62,0.77,0.121,4.391,8.5e-06,0.450,0.002,4,34.87
19610,39220,62,0.78,0.088,3.653,8.5e-06,0.432,0.002,5,34.87
19620,39240,62,0.78,0.114,4.243,8.5e-06,0.442,0.002,4,34.87
19630,39260,62,0.78,0.091,4.590,8.5e-06,0.463,0.002,4,34.87
19640,39280,62,0.78,0.082,3.425,8.5e-06,0.440,0.002,5,34.87
19650,39300,62,0.78,0.097,4.086,8.5e-06,0.445,0.002,4,34.87
19660,39320,62,0.78,0.113,5.311,8.5e-06,0.443,0.002,4,34.87
19670,39340,62,0.78,0.103,4.159,8.5e-06,0.454,0.002,4,34.87
19680,39360,62,0.78,0.108,4.065,8.5e-06,0.435,0.002,5,34.87
19690,39380,62,0.78,0.107,4.577,8.4e-06,0.437,0.002,5,34.87
19700,39400,62,0.78,0.084,4.358,8.4e-06,0.452,0.002,4,34.87
19710,39420,62,0.78,0.113,4.682,8.4e-06,0.434,0.002,5,34.87
19720,39440,62,0.78,0.113,4.781,8.4e-06,0.438,0.002,5,34.87
19730,39460,62,0.78,0.140,5.858,8.4e-06,0.440,0.002,5,34.87
19740,39480,62,0.78,0.072,3.715,8.4e-06,0.460,0.002,4,34.87
19750,39500,62,0.78,0.079,4.299,8.4e-06,0.441,0.002,5,34.87
19760,39520,62,0.78,0.091,4.995,8.4e-06,0.442,0.002,5,34.87
19770,39540,63,0.78,0.078,3.867,8.4e-06,0.465,0.002,4,34.87
19780,39560,63,0.78,0.088,4.030,8.4e-06,0.434,0.002,5,34.87
19790,39580,63,0.78,0.085,4.082,8.3e-06,0.434,0.002,5,34.87
19800,39600,63,0.78,0.168,6.226,8.3e-06,0.435,0.002,5,34.87
19810,39620,63,0.78,0.119,4.544,8.3e-06,0.449,0.002,4,34.87
19820,39640,63,0.78,0.069,3.697,8.3e-06,0.438,0.002,5,34.87
19830,39660,63,0.78,0.050,2.976,8.3e-06,0.442,0.002,4,34.87
19840,39680,63,0.78,0.090,3.963,8.3e-06,0.462,0.002,4,34.87
19850,39700,63,0.78,0.096,3.871,8.3e-06,0.441,0.002,5,34.87
19860,39720,63,0.79,0.102,4.126,8.3e-06,0.443,0.002,4,34.87
19870,39740,63,0.79,0.081,3.080,8.3e-06,0.446,0.002,4,34.87
19880,39760,63,0.79,0.117,4.499,8.3e-06,0.453,0.002,4,34.87
19890,39780,63,0.79,0.093,4.365,8.2e-06,0.444,0.002,4,34.87
19900,39800,63,0.79,0.094,3.996,8.2e-06,0.442,0.002,5,34.87
19910,39820,63,0.79,0.109,5.273,8.2e-06,0.443,0.002,4,34.87
19920,39840,63,0.79,0.091,4.506,8.2e-06,0.457,0.002,4,34.87
19930,39860,63,0.79,0.064,3.401,8.2e-06,0.443,0.002,4,34.87
19940,39880,63,0.79,0.116,4.509,8.2e-06,0.443,0.002,4,34.87
19950,39900,63,0.79,0.086,3.718,8.2e-06,0.448,0.002,4,34.87
19960,39920,63,0.79,0.083,3.792,8.2e-06,0.439,0.002,5,34.87
19970,39940,63,0.79,0.097,4.296,8.2e-06,0.436,0.002,5,34.87
19980,39960,63,0.79,0.194,6.632,8.2e-06,0.441,0.002,5,34.87
19990,39980,63,0.79,0.053,2.878,8.1e-06,0.456,0.002,4,34.87
20000,40000,63,0.79,0.108,4.413,8.1e-06,0.446,0.002,4,34.87
20010,40020,63,0.79,0.097,4.582,8.1e-06,0.443,0.002,4,34.87
20020,40040,63,0.79,0.078,4.374,8.1e-06,0.466,0.002,4,34.87
20030,40060,63,0.79,0.078,3.670,8.1e-06,0.443,0.002,4,34.87
20040,40080,63,0.79,0.086,3.866,8.1e-06,0.443,0.002,4,34.87
20050,40100,63,0.79,0.090,4.422,8.1e-06,0.439,0.002,5,34.87
20060,40120,63,0.79,0.077,3.353,8.1e-06,0.464,0.002,4,34.87
20070,40140,63,0.79,0.146,5.369,8.1e-06,0.442,0.002,5,34.87
20080,40160,63,0.79,0.076,3.075,8.0e-06,0.442,0.002,5,34.87
20090,40180,64,0.79,0.132,4.684,8.0e-06,0.458,0.002,4,34.87
20100,40200,64,0.79,0.074,3.290,8.0e-06,0.438,0.002,5,34.87
20110,40220,64,0.79,0.090,3.893,8.0e-06,0.433,0.002,5,34.87
20120,40240,64,0.80,0.121,4.996,8.0e-06,0.440,0.002,5,34.87
20130,40260,64,0.80,0.106,4.789,8.0e-06,0.461,0.002,4,34.87
20140,40280,64,0.80,0.084,4.198,8.0e-06,0.441,0.002,5,34.87
20150,40300,64,0.80,0.090,3.684,8.0e-06,0.436,0.002,5,34.87
20160,40320,64,0.80,0.102,4.367,8.0e-06,0.451,0.002,4,34.87
20170,40340,64,0.80,0.076,3.774,8.0e-06,0.438,0.002,5,34.87
20180,40360,64,0.80,0.085,4.255,7.9e-06,0.442,0.002,4,34.87
20190,40380,64,0.80,0.081,3.732,7.9e-06,0.443,0.002,4,34.87
20200,40400,64,0.80,0.088,3.602,7.9e-06,0.452,0.002,4,34.87
20210,40420,64,0.80,0.109,4.740,7.9e-06,0.441,0.002,5,34.87
20220,40440,64,0.80,0.078,3.748,7.9e-06,0.436,0.002,5,34.87
20230,40460,64,0.80,0.101,4.034,7.9e-06,0.457,0.002,4,34.87
20240,40480,64,0.80,0.067,3.553,7.9e-06,0.441,0.002,5,34.87
20250,40500,64,0.80,0.116,4.403,7.9e-06,0.435,0.002,5,34.87
20260,40520,64,0.80,0.109,4.419,7.9e-06,0.444,0.002,4,34.87
20270,40540,64,0.80,0.122,5.066,7.9e-06,0.457,0.002,4,34.87
20280,40560,64,0.80,0.070,3.194,7.8e-06,0.434,0.002,5,34.87
20290,40580,64,0.80,0.187,8.119,7.8e-06,0.444,0.002,4,34.87
20300,40600,64,0.80,0.069,3.386,7.8e-06,0.445,0.002,4,34.87
20310,40620,64,0.80,0.099,4.339,7.8e-06,0.457,0.002,4,34.87
20320,40640,64,0.80,0.095,4.406,7.8e-06,0.440,0.002,5,34.87
20330,40660,64,0.80,0.093,3.620,7.8e-06,0.438,0.002,5,34.87
20340,40680,64,0.80,0.120,4.803,7.8e-06,0.461,0.002,4,34.87
20350,40700,64,0.80,0.090,3.922,7.8e-06,0.442,0.002,5,34.87
20360,40720,64,0.80,0.128,5.304,7.8e-06,0.443,0.002,4,34.87
20370,40740,64,0.81,0.096,4.402,7.8e-06,0.439,0.002,5,34.87
20380,40760,64,0.81,0.072,3.525,7.7e-06,0.458,0.002,4,34.87
20390,40780,64,0.81,0.187,5.462,7.7e-06,0.440,0.002,5,34.87
20400,40800,65,0.81,0.136,5.411,7.7e-06,0.444,0.002,4,34.87
20410,40820,65,0.81,0.070,3.156,7.7e-06,0.459,0.002,4,34.87
20420,40840,65,0.81,0.081,3.855,7.7e-06,0.445,0.002,4,34.87
20430,40860,65,0.81,0.097,4.605,7.7e-06,0.442,0.002,5,34.87
20440,40880,65,0.81,0.099,4.143,7.7e-06,0.442,0.002,5,34.87
20450,40900,65,0.81,0.080,2.984,7.7e-06,0.460,0.002,4,34.87
20460,40920,65,0.81,0.091,3.914,7.7e-06,0.435,0.002,5,34.87
20470,40940,65,0.81,0.077,3.013,7.7e-06,0.434,0.002,5,34.87
20480,40960,65,0.81,0.138,5.179,7.6e-06,0.453,0.002,4,34.87
20490,40980,65,0.81,0.079,3.067,7.6e-06,0.441,0.002,5,34.87
20500,41000,65,0.81,0.079,3.699,7.6e-06,0.462,0.002,4,34.87
20510,41020,65,0.81,0.095,4.127,7.6e-06,0.463,0.002,4,34.87
20520,41040,65,0.81,0.109,5.304,7.6e-06,0.489,0.002,4,34.87
20530,41060,65,0.81,0.078,3.423,7.6e-06,0.467,0.002,4,34.87
20540,41080,65,0.81,0.128,4.916,7.6e-06,0.466,0.002,4,34.87
20550,41100,65,0.81,0.120,4.771,7.6e-06,0.492,0.002,4,34.87
20560,41120,65,0.81,0.075,3.236,7.6e-06,0.466,0.002,4,34.87
20570,41140,65,0.81,0.076,2.969,7.6e-06,0.462,0.002,4,34.87
20580,41160,65,0.81,0.093,3.347,7.5e-06,0.462,0.002,4,34.87
20590,41180,65,0.81,0.102,4.177,7.5e-06,0.485,0.002,4,34.87
20600,41200,65,0.81,0.096,3.917,7.5e-06,0.443,0.002,4,34.87
20610,41220,65,0.81,0.080,3.569,7.5e-06,0.444,0.002,4,34.87
20620,41240,65,0.82,0.075,3.901,7.5e-06,0.459,0.002,4,34.87
20630,41260,65,0.82,0.087,3.930,7.5e-06,0.446,0.002,4,34.87
20640,41280,65,0.82,0.088,3.865,7.5e-06,0.447,0.002,4,34.87
20650,41300,65,0.82,0.087,4.002,7.5e-06,0.445,0.002,4,34.87
20660,41320,65,0.82,0.101,4.306,7.5e-06,0.466,0.002,4,34.87
20670,41340,65,0.82,0.077,3.468,7.5e-06,0.443,0.002,4,34.87
